Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code,ProductId,Date
19,60,105,45,41,14,253,30,30,60,90,816,11,"08/01/12 00:00:00"
-9,36,65,29,45,11,215,-10,20,30,50,660,12,"08/01/12 00:00:00"
1,48,86,38,47,14,248,0,30,40,70,417,13,"08/01/12 00:00:00"
29,49,83,34,20,9,890,40,30,60,90,314,5,"08/01/12 00:00:00"
28,48,80,32,20,8,841,50,30,60,90,417,6,"08/01/12 00:00:00"
27,88,160,72,61,27,606,40,70,90,160,417,2,"08/01/12 00:00:00"
24,60,110,50,36,15,1064,30,50,60,110,816,3,"08/01/12 00:00:00"
9,25,41,16,16,4,484,20,10,20,30,567,8,"08/01/12 00:00:00"
16,33,55,22,17,6,865,30,10,30,40,330,9,"08/01/12 00:00:00"
103,172,286,114,69,37,810,100,90,160,250,234,11,"08/01/12 00:00:00"
103,161,277,116,58,35,678,100,90,150,240,330,12,"08/01/12 00:00:00"
81,146,291,145,65,40,1292,120,160,180,340,513,5,"08/01/12 00:00:00"
8,60,109,49,52,18,414,20,50,70,120,937,6,"08/01/12 00:00:00"
19,62,108,46,43,15,415,40,40,70,110,234,1,"08/01/12 00:00:00"
19,51,85,34,32,10,428,30,30,50,80,234,2,"08/01/12 00:00:00"
-11,52,89,37,63,33,513,10,30,60,90,614,3,"08/01/12 00:00:00"
41,79,126,47,38,14,366,50,40,70,110,715,8,"08/01/12 00:00:00"
63,91,154,63,28,17,864,70,50,80,130,262,9,"08/01/12 00:00:00"
20,54,90,36,34,11,458,10,30,40,70,920,11,"08/01/12 00:00:00"
-7,61,105,44,68,39,617,10,30,60,90,715,12,"08/01/12 00:00:00"
70,123,226,103,53,31,1073,100,110,150,260,920,5,"08/01/12 00:00:00"
18,39,69,30,21,9,581,30,30,50,80,262,6,"08/01/12 00:00:00"
21,77,140,63,56,23,397,30,60,80,140,715,1,"08/01/12 00:00:00"
35,184,317,133,149,120,705,60,140,190,330,608,2,"08/01/12 00:00:00"
73,132,231,99,59,32,565,90,100,140,240,414,3,"08/01/12 00:00:00"
28,49,83,34,21,9,890,40,30,50,80,203,11,"08/01/12 00:00:00"
12,28,47,19,16,5,811,20,20,30,50,959,13,"08/01/12 00:00:00"
28,88,160,72,60,27,606,30,50,70,120,860,9,"08/01/12 00:00:00"
24,60,110,50,36,15,1064,30,30,50,80,959,10,"08/01/12 00:00:00"
-8,61,105,44,69,39,617,10,40,60,100,860,5,"08/01/12 00:00:00"
16,56,98,42,40,13,384,20,40,50,90,203,6,"08/01/12 00:00:00"
75,135,225,90,60,29,1139,90,80,130,210,475,2,"08/01/12 00:00:00"
44,68,114,46,24,12,880,60,40,80,120,941,11,"08/01/12 00:00:00"
63,91,154,63,28,17,864,80,60,100,160,904,13,"08/01/12 00:00:00"
18,39,69,30,21,9,581,20,20,30,50,813,8,"08/01/12 00:00:00"
20,77,140,63,57,23,397,30,40,60,100,305,9,"08/01/12 00:00:00"
70,123,226,103,53,31,1073,70,70,100,170,305,10,"08/01/12 00:00:00"
35,184,317,133,149,120,705,60,120,190,310,941,5,"08/01/12 00:00:00"
73,132,231,99,59,32,565,80,90,130,220,850,6,"08/01/12 00:00:00"
104,172,286,114,68,37,810,120,100,170,270,850,2,"08/01/12 00:00:00"
102,161,277,116,59,35,678,100,110,150,260,321,3,"08/01/12 00:00:00"
16,33,55,22,17,6,865,20,20,30,50,508,11,"08/01/12 00:00:00"
9,25,41,16,16,4,484,20,10,30,40,508,13,"08/01/12 00:00:00"
9,60,109,49,51,18,414,20,30,50,80,339,9,"08/01/12 00:00:00"
6,68,105,37,62,33,540,20,30,70,100,339,5,"08/01/12 00:00:00"
82,146,291,145,64,40,1292,100,130,150,280,413,7,"08/01/12 00:00:00"
563,612,664,52,49,17,-2033,560,40,590,630,508,2,"08/01/12 00:00:00"
20,38,63,25,18,7,851,30,20,40,60,603,11,"08/01/12 00:00:00"
31,43,43,0,12,0,516,30,0,40,40,603,13,"08/01/12 00:00:00"
1,48,86,38,47,14,248,10,20,40,60,603,9,"08/01/12 00:00:00"
1,88,151,63,87,57,332,10,60,80,140,603,5,"08/01/12 00:00:00"
-9,36,65,29,45,11,215,0,20,40,60,603,7,"08/01/12 00:00:00"
48,90,151,61,42,19,322,70,50,90,140,603,1,"08/01/12 00:00:00"
44,96,160,64,52,21,460,60,60,90,150,603,2,"08/01/12 00:00:00"
144,191,323,132,47,36,994,170,130,210,340,631,11,"08/01/12 00:00:00"
133,178,301,123,45,34,941,150,130,190,320,914,12,"08/01/12 00:00:00"
105,145,245,100,40,28,598,130,100,160,260,646,13,"08/01/12 00:00:00"
229,369,653,284,140,107,1565,180,210,290,500,646,9,"08/01/12 00:00:00"
-304,-187,124,311,117,96,3422,-230,230,-140,90,718,10,"08/01/12 00:00:00"
179,277,543,266,98,74,1319,190,250,280,530,646,7,"08/01/12 00:00:00"
-284,-95,78,173,189,156,2615,-260,160,-90,70,518,5,"08/01/12 00:00:00"
368,546,910,364,178,127,2617,370,340,520,860,845,2,"08/01/12 00:00:00"
63,91,154,63,28,17,864,100,70,120,190,504,3,"08/01/12 00:00:00"
46,70,118,48,24,13,839,60,60,80,140,504,2,"08/01/12 00:00:00"
61,99,176,77,38,25,581,70,70,100,170,504,8,"08/01/12 00:00:00"
28,88,160,72,60,27,606,40,60,90,150,985,9,"08/01/12 00:00:00"
-7,61,105,44,68,39,-508,10,30,60,90,985,4,"08/01/12 00:00:00"
41,79,126,47,38,14,366,40,40,60,100,337,5,"08/01/12 00:00:00"
21,54,90,36,33,11,458,20,30,40,70,504,6,"08/01/12 00:00:00"
-42,19,139,120,61,37,1439,-30,150,20,170,505,3,"08/01/12 00:00:00"
44,96,160,64,52,21,460,70,80,120,200,505,2,"08/01/12 00:00:00"
19,38,63,25,19,7,851,30,20,40,60,505,8,"08/01/12 00:00:00"
15,49,90,41,34,12,1007,20,30,50,80,505,9,"08/01/12 00:00:00"
-8,36,65,29,44,11,-347,0,20,30,50,505,4,"08/01/12 00:00:00"
2,88,151,63,86,57,332,0,50,70,120,505,5,"08/01/12 00:00:00"
18,60,105,45,42,14,253,30,30,60,90,505,6,"08/01/12 00:00:00"
16,33,55,22,17,6,865,30,20,40,60,405,3,"08/01/12 00:00:00"
53,87,155,68,34,22,587,80,80,110,190,405,2,"08/01/12 00:00:00"
34,184,317,133,150,120,705,60,120,190,310,580,9,"08/01/12 00:00:00"
20,77,140,63,57,23,397,20,60,70,130,580,8,"08/01/12 00:00:00"
102,161,277,116,59,35,-1278,100,90,140,230,918,4,"08/01/12 00:00:00"
10,25,41,16,15,4,484,20,10,20,30,918,5,"08/01/12 00:00:00"
103,172,286,114,69,37,810,100,90,150,240,405,6,"08/01/12 00:00:00"
39,68,120,52,29,17,554,70,60,90,150,682,3,"08/01/12 00:00:00"
250,367,678,311,117,96,1296,340,390,450,840,979,2,"08/01/12 00:00:00"
19,51,85,34,32,10,428,30,30,50,80,281,9,"08/01/12 00:00:00"
19,62,108,46,43,15,415,30,40,60,100,430,8,"08/01/12 00:00:00"
30,79,131,52,49,17,-587,40,40,70,110,430,4,"08/01/12 00:00:00"
133,178,301,123,45,34,941,120,100,150,250,682,5,"08/01/12 00:00:00"
105,145,245,100,40,28,598,110,80,130,210,512,6,"08/01/12 00:00:00"
24,60,110,50,36,15,1064,40,60,70,130,801,1,"08/01/12 00:00:00"
15,56,98,42,41,13,384,40,50,70,120,435,2,"08/01/12 00:00:00"
49,90,151,61,41,19,322,60,50,80,130,801,8,"08/01/12 00:00:00"
44,96,160,64,52,21,460,60,50,90,140,435,9,"08/01/12 00:00:00"
-41,19,139,120,60,37,1439,-30,100,20,120,801,10,"08/01/12 00:00:00"
2,88,151,63,86,57,332,10,40,60,100,801,11,"08/01/12 00:00:00"
19,60,105,45,41,14,253,30,20,50,70,435,12,"08/01/12 00:00:00"
-9,36,65,29,45,11,215,10,10,30,40,435,13,"08/01/12 00:00:00"
27,88,160,72,61,27,606,60,90,110,200,435,3,"08/01/12 00:00:00"
28,48,80,32,20,8,841,30,30,40,70,801,4,"08/01/12 00:00:00"
62,99,176,77,37,25,581,60,70,90,160,801,5,"08/01/12 00:00:00"
28,49,83,34,21,9,890,30,30,40,70,435,6,"08/01/12 00:00:00"
-139,-67,87,154,72,49,2105,-150,190,-90,100,562,1,"08/01/12 00:00:00"
368,546,910,364,178,127,2617,520,450,680,1130,650,2,"08/01/12 00:00:00"
143,191,323,132,48,36,994,140,110,170,280,831,8,"08/01/12 00:00:00"
249,367,678,311,118,96,1296,240,260,330,590,916,9,"08/01/12 00:00:00"
38,68,120,52,30,17,554,40,40,60,100,310,10,"08/01/12 00:00:00"
133,178,301,123,45,34,941,100,80,120,200,760,11,"08/01/12 00:00:00"
105,145,245,100,40,28,598,90,60,100,160,310,12,"08/01/12 00:00:00"
30,79,131,52,49,17,662,20,30,50,80,818,13,"08/01/12 00:00:00"
-137,-30,166,196,107,64,3139,-140,240,-40,200,626,3,"08/01/12 00:00:00"
167,266,532,266,99,74,1797,170,250,260,510,916,4,"08/01/12 00:00:00"
50,239,412,173,189,156,927,60,160,230,390,530,5,"08/01/12 00:00:00"
262,392,687,295,130,97,1714,250,280,370,650,707,6,"08/01/12 00:00:00"
1,48,86,38,47,14,248,20,40,60,100,702,2,"08/01/12 00:00:00"
49,239,412,173,190,156,927,70,140,220,360,775,8,"08/01/12 00:00:00"
163,271,467,196,108,64,1167,170,160,250,410,775,9,"08/01/12 00:00:00"
150,222,376,154,72,49,817,150,130,200,330,702,10,"08/01/12 00:00:00"
262,392,687,295,130,97,1714,190,190,270,460,702,11,"08/01/12 00:00:00"
167,266,532,266,99,74,1797,130,170,190,360,775,12,"08/01/12 00:00:00"
-404,-284,21,284,141,107,5807,-260,180,-180,0,775,13,"08/01/12 00:00:00"
16,49,90,41,33,12,1007,30,50,60,110,702,3,"08/01/12 00:00:00"
32,43,43,0,11,0,516,30,0,40,40,702,4,"08/01/12 00:00:00"
19,38,63,25,19,7,851,30,20,40,60,775,5,"08/01/12 00:00:00"
17,35,58,23,18,6,806,20,20,30,50,702,6,"08/01/12 00:00:00"
-11,52,89,37,63,33,513,20,40,70,110,541,1,"08/01/12 00:00:00"
8,67,114,47,59,15,474,40,50,90,140,971,2,"08/01/12 00:00:00"
19,37,62,25,18,7,826,30,20,30,50,971,8,"08/01/12 00:00:00"
53,87,155,68,34,22,587,60,50,80,130,541,9,"08/01/12 00:00:00"
9,25,41,16,16,4,484,10,10,10,20,503,11,"08/01/12 00:00:00"
104,172,286,114,68,37,810,80,70,120,190,971,12,"08/01/12 00:00:00"
102,161,277,116,59,35,678,70,70,110,180,541,13,"08/01/12 00:00:00"
19,51,85,34,32,10,428,40,40,60,100,541,3,"08/01/12 00:00:00"
9,60,109,49,51,18,414,20,40,60,100,971,4,"08/01/12 00:00:00"
19,62,108,46,43,15,415,30,40,60,100,503,5,"08/01/12 00:00:00"
81,146,291,145,65,40,1292,90,130,140,270,503,6,"08/01/12 00:00:00"
75,135,225,90,60,29,1139,80,70,120,190,360,8,"08/01/12 00:00:00"
45,70,118,48,25,13,839,50,40,60,100,253,9,"08/01/12 00:00:00"
42,79,126,47,37,14,366,30,30,50,80,253,11,"08/01/12 00:00:00"
20,54,90,36,34,11,458,30,20,40,60,206,12,"08/01/12 00:00:00"
-8,61,105,44,69,39,617,10,20,50,70,206,13,"08/01/12 00:00:00"
76,125,211,86,49,27,454,120,100,160,260,509,2,"08/01/12 00:00:00"
34,184,317,133,150,120,705,100,160,230,390,206,3,"08/01/12 00:00:00"
17,39,69,30,22,9,581,30,20,40,60,206,4,"08/01/12 00:00:00"
20,77,140,63,57,23,397,20,60,70,130,425,5,"08/01/12 00:00:00"
71,123,226,103,52,31,1073,90,90,120,210,206,6,"08/01/12 00:00:00"
87,155,310,155,68,43,1280,90,130,140,270,970,8,"09/01/12 00:00:00"
-2,74,126,52,76,47,509,20,40,70,110,970,9,"09/01/12 00:00:00"
27,72,125,53,45,17,410,40,40,70,110,720,10,"09/01/12 00:00:00"
7,57,102,45,50,17,409,10,30,50,80,970,11,"09/01/12 00:00:00"
25,62,113,51,37,15,1042,20,40,50,90,720,12,"09/01/12 00:00:00"
47,79,140,61,32,20,579,50,50,70,120,970,13,"09/01/12 00:00:00"
84,118,199,81,34,22,588,110,90,140,230,303,5,"09/01/12 00:00:00"
39,90,150,60,51,19,656,60,60,110,170,303,6,"09/01/12 00:00:00"
134,179,302,123,45,34,928,140,130,180,310,970,1,"09/01/12 00:00:00"
42,74,132,58,32,19,548,50,60,70,130,970,2,"09/01/12 00:00:00"
106,145,245,100,39,28,981,120,100,150,250,970,3,"09/01/12 00:00:00"
133,179,302,123,46,34,928,140,100,160,260,708,8,"09/01/12 00:00:00"
43,74,132,58,31,19,548,50,40,70,110,630,9,"09/01/12 00:00:00"
106,145,245,100,39,28,981,110,80,130,210,773,10,"09/01/12 00:00:00"
84,118,199,81,34,22,588,80,60,110,170,815,11,"09/01/12 00:00:00"
40,90,150,60,50,19,656,40,50,80,130,773,12,"09/01/12 00:00:00"
220,336,589,253,116,83,1686,280,290,400,690,618,5,"09/01/12 00:00:00"
155,249,498,249,94,69,1775,210,280,300,580,312,6,"09/01/12 00:00:00"
129,225,387,162,96,53,1148,140,170,230,400,309,2,"09/01/12 00:00:00"
115,176,298,122,61,39,801,140,120,190,310,708,3,"09/01/12 00:00:00"
220,336,589,253,116,83,1686,210,210,300,510,712,8,"09/01/12 00:00:00"
115,176,298,122,61,39,801,120,100,160,260,563,9,"09/01/12 00:00:00"
155,249,498,249,94,69,1775,140,210,220,430,641,11,"09/01/12 00:00:00"
223,370,672,302,147,114,1783,210,250,340,590,712,12,"09/01/12 00:00:00"
18,35,58,23,17,6,803,30,20,40,60,515,5,"09/01/12 00:00:00"
32,43,43,0,11,0,473,40,0,50,50,319,6,"09/01/12 00:00:00"
13,29,48,19,16,5,848,20,20,30,50,319,1,"09/01/12 00:00:00"
7,39,72,33,32,10,1003,20,30,40,70,319,2,"09/01/12 00:00:00"
3,20,35,15,17,4,600,10,10,20,30,563,3,"09/01/12 00:00:00"
-7,62,106,44,69,40,325,10,30,60,90,636,8,"09/01/12 00:00:00"
-44,11,115,104,55,32,1574,-10,80,20,100,660,9,"09/01/12 00:00:00"
13,52,91,39,39,12,248,20,30,50,80,314,11,"09/01/12 00:00:00"
-12,30,54,24,42,9,212,-10,20,20,40,314,12,"09/01/12 00:00:00"
2,51,91,40,49,15,244,10,30,50,80,573,13,"09/01/12 00:00:00"
41,64,108,44,23,12,886,50,50,70,120,816,5,"09/01/12 00:00:00"
27,47,79,32,20,8,837,50,30,60,90,417,6,"09/01/12 00:00:00"
25,83,150,67,58,25,599,30,70,80,150,314,2,"09/01/12 00:00:00"
34,74,136,62,40,19,1059,50,60,80,140,314,3,"09/01/12 00:00:00"
14,30,50,20,16,5,482,30,10,30,40,937,8,"09/01/12 00:00:00"
23,43,72,29,20,8,862,40,20,40,60,419,9,"09/01/12 00:00:00"
87,150,249,99,63,32,798,70,80,130,210,440,11,"09/01/12 00:00:00"
81,134,230,96,53,29,666,80,80,120,200,513,12,"09/01/12 00:00:00"
87,155,310,155,68,43,1280,130,170,190,360,513,5,"09/01/12 00:00:00"
6,57,102,45,51,17,409,30,50,70,120,567,6,"09/01/12 00:00:00"
28,72,125,53,44,17,410,50,50,80,130,614,1,"09/01/12 00:00:00"
29,64,107,43,35,13,424,40,40,70,110,419,2,"09/01/12 00:00:00"
-3,74,126,52,77,47,509,20,50,80,130,234,3,"09/01/12 00:00:00"
53,94,151,57,41,17,349,70,40,90,130,920,8,"09/01/12 00:00:00"
50,75,126,51,25,14,857,60,40,70,110,608,9,"09/01/12 00:00:00"
31,67,113,46,36,14,454,30,30,60,90,920,11,"09/01/12 00:00:00"
2,87,149,62,85,56,612,10,50,80,130,715,12,"09/01/12 00:00:00"
53,99,182,83,46,25,1063,80,90,120,210,414,5,"09/01/12 00:00:00"
21,43,76,33,22,10,577,30,30,50,80,608,6,"09/01/12 00:00:00"
23,82,149,67,59,25,391,30,70,80,150,414,1,"09/01/12 00:00:00"
16,130,223,93,114,84,692,40,90,140,230,414,2,"09/01/12 00:00:00"
58,114,199,85,56,28,555,70,90,110,200,262,3,"09/01/12 00:00:00"
41,64,108,44,23,12,886,50,40,70,110,203,11,"09/01/12 00:00:00"
17,34,57,23,17,6,809,30,20,40,60,860,13,"09/01/12 00:00:00"
24,83,150,67,59,25,599,20,50,60,110,959,9,"09/01/12 00:00:00"
33,74,136,62,41,19,1059,40,40,60,100,475,10,"09/01/12 00:00:00"
2,87,149,62,85,56,612,20,50,90,140,959,5,"09/01/12 00:00:00"
23,65,113,48,42,15,380,40,40,70,110,860,6,"09/01/12 00:00:00"
91,155,258,103,64,33,1130,110,90,150,240,860,2,"09/01/12 00:00:00"
32,52,87,35,20,9,875,50,30,60,90,754,11,"09/01/12 00:00:00"
49,75,126,51,26,14,857,60,50,80,130,904,13,"09/01/12 00:00:00"
21,43,76,33,22,10,577,20,20,30,50,561,8,"09/01/12 00:00:00"
24,82,149,67,58,25,391,20,50,60,110,305,9,"09/01/12 00:00:00"
53,99,182,83,46,25,1063,50,60,80,140,407,10,"09/01/12 00:00:00"
58,114,199,85,56,28,555,70,80,110,190,863,6,"09/01/12 00:00:00"
17,130,223,93,113,84,692,40,80,130,210,863,5,"09/01/12 00:00:00"
86,150,249,99,64,32,798,100,90,140,230,386,2,"09/01/12 00:00:00"
81,134,230,96,53,29,666,80,90,120,210,954,3,"09/01/12 00:00:00"
23,43,72,29,20,8,862,30,30,40,70,339,11,"09/01/12 00:00:00"
13,30,50,20,17,5,482,20,20,30,50,617,13,"09/01/12 00:00:00"
6,57,102,45,51,17,409,10,30,40,70,857,9,"09/01/12 00:00:00"
87,155,310,155,68,43,1280,100,140,160,300,781,7,"09/01/12 00:00:00"
-31,46,98,52,77,47,520,-10,40,50,90,508,5,"09/01/12 00:00:00"
465,516,576,60,51,19,-2572,460,50,490,540,413,2,"09/01/12 00:00:00"
12,29,48,19,17,5,848,20,20,30,50,603,11,"09/01/12 00:00:00"
31,43,43,0,12,0,473,30,0,40,40,603,13,"09/01/12 00:00:00"
2,51,91,40,49,15,244,10,30,40,70,603,9,"09/01/12 00:00:00"
-12,30,54,24,42,9,212,0,20,30,50,603,7,"09/01/12 00:00:00"
-7,62,106,44,69,40,325,10,40,60,100,603,5,"09/01/12 00:00:00"
33,71,120,49,38,15,315,50,40,70,110,603,1,"09/01/12 00:00:00"
34,84,139,55,50,18,453,50,50,80,130,603,2,"09/01/12 00:00:00"
106,145,245,100,39,28,981,130,100,160,260,347,11,"09/01/12 00:00:00"
133,179,302,123,46,34,928,150,130,190,320,518,12,"09/01/12 00:00:00"
84,118,199,81,34,22,588,100,80,130,210,646,13,"09/01/12 00:00:00"
92,239,541,302,147,114,1518,90,220,200,420,917,9,"09/01/12 00:00:00"
-238,-139,112,251,99,77,3948,-180,190,-110,80,212,10,"09/01/12 00:00:00"
224,318,567,249,94,69,1286,240,230,320,550,716,7,"09/01/12 00:00:00"
-197,-53,68,121,144,110,2932,-180,110,-50,60,585,5,"09/01/12 00:00:00"
312,474,790,316,162,110,2580,320,300,450,750,917,2,"09/01/12 00:00:00"
50,75,126,51,25,14,857,70,60,90,150,504,3,"09/01/12 00:00:00"
46,71,119,48,25,13,834,60,60,80,140,318,2,"09/01/12 00:00:00"
55,90,159,69,35,22,572,60,60,90,150,318,8,"09/01/12 00:00:00"
25,83,150,67,58,25,599,30,60,80,140,225,9,"09/01/12 00:00:00"
2,87,149,62,85,56,-613,0,50,70,120,318,4,"09/01/12 00:00:00"
53,94,151,57,41,17,349,60,40,80,120,985,5,"09/01/12 00:00:00"
31,67,113,46,36,14,454,40,30,60,90,985,6,"09/01/12 00:00:00"
-44,11,115,104,55,32,1574,-40,130,10,140,505,3,"09/01/12 00:00:00"
34,84,139,55,50,18,453,70,60,110,170,505,2,"09/01/12 00:00:00"
13,29,48,19,16,5,848,20,10,30,40,505,8,"09/01/12 00:00:00"
8,39,72,33,31,10,1003,20,30,40,70,505,9,"09/01/12 00:00:00"
-12,30,54,24,42,9,-412,0,20,20,40,505,4,"09/01/12 00:00:00"
-8,62,106,44,70,40,325,10,30,60,90,505,5,"09/01/12 00:00:00"
13,52,91,39,39,12,248,10,30,40,70,505,6,"09/01/12 00:00:00"
23,43,72,29,20,8,862,50,30,60,90,580,3,"09/01/12 00:00:00"
47,79,140,61,32,20,579,80,70,100,170,580,2,"09/01/12 00:00:00"
24,82,149,67,58,25,391,30,60,80,140,580,8,"09/01/12 00:00:00"
16,130,223,93,114,84,692,40,80,130,210,580,9,"09/01/12 00:00:00"
82,134,230,96,52,29,-1555,80,80,110,190,580,4,"09/01/12 00:00:00"
13,30,50,20,17,5,482,30,10,30,40,580,5,"09/01/12 00:00:00"
87,150,249,99,63,32,798,80,80,130,210,580,6,"09/01/12 00:00:00"
42,74,132,58,32,19,548,70,70,90,160,325,3,"09/01/12 00:00:00"
197,295,546,251,98,77,1268,280,310,370,680,214,2,"09/01/12 00:00:00"
27,72,125,53,45,17,410,40,50,70,120,830,8,"09/01/12 00:00:00"
28,64,107,43,36,13,424,30,40,60,100,830,9,"09/01/12 00:00:00"
39,90,150,60,51,19,-718,40,50,70,120,830,4,"09/01/12 00:00:00"
134,179,302,123,45,34,928,120,100,150,250,713,5,"09/01/12 00:00:00"
85,118,199,81,33,22,588,90,60,110,170,979,6,"09/01/12 00:00:00"
33,74,136,62,41,19,1059,70,70,100,170,801,1,"09/01/12 00:00:00"
22,65,113,48,43,15,380,50,60,80,140,435,2,"09/01/12 00:00:00"
34,71,120,49,37,15,315,40,40,60,100,435,8,"09/01/12 00:00:00"
34,84,139,55,50,18,453,50,40,80,120,435,9,"09/01/12 00:00:00"
-45,11,115,104,56,32,1574,-20,80,20,100,801,10,"09/01/12 00:00:00"
-7,62,106,44,69,40,325,10,20,50,70,435,11,"09/01/12 00:00:00"
12,52,91,39,40,12,248,20,20,40,60,801,12,"09/01/12 00:00:00"
-13,30,54,24,43,9,212,0,10,20,30,435,13,"09/01/12 00:00:00"
24,83,150,67,59,25,599,50,80,100,180,801,3,"09/01/12 00:00:00"
27,47,79,32,20,8,837,30,30,40,70,435,4,"09/01/12 00:00:00"
56,90,159,69,34,22,572,60,60,90,150,435,5,"09/01/12 00:00:00"
40,64,108,44,24,12,886,40,40,60,100,435,6,"09/01/12 00:00:00"
-74,-13,109,122,61,39,2378,-70,150,-20,130,714,1,"09/01/12 00:00:00"
313,474,790,316,161,110,2580,450,390,590,980,626,2,"09/01/12 00:00:00"
105,145,245,100,40,28,981,110,80,130,210,626,8,"09/01/12 00:00:00"
196,295,546,251,99,77,1268,200,210,270,480,209,9,"09/01/12 00:00:00"
43,74,132,58,31,19,548,50,40,70,110,951,10,"09/01/12 00:00:00"
134,179,302,123,45,34,928,100,80,120,200,310,11,"09/01/12 00:00:00"
84,118,199,81,34,22,588,70,50,80,130,714,12,"09/01/12 00:00:00"
39,90,150,60,51,19,656,40,30,70,100,760,13,"09/01/12 00:00:00"
-120,-24,138,162,96,53,3421,-120,200,-30,170,909,3,"09/01/12 00:00:00"
156,249,498,249,93,69,1775,160,230,240,470,949,4,"09/01/12 00:00:00"
26,169,290,121,143,110,910,30,110,160,270,951,5,"09/01/12 00:00:00"
220,336,589,253,116,83,1686,220,240,320,560,213,6,"09/01/12 00:00:00"
2,51,91,40,49,15,244,20,50,60,110,702,2,"09/01/12 00:00:00"
26,169,290,121,143,110,910,40,100,150,250,702,8,"09/01/12 00:00:00"
129,225,387,162,96,53,1148,140,130,210,340,702,9,"09/01/12 00:00:00"
115,176,298,122,61,39,801,120,100,160,260,775,10,"09/01/12 00:00:00"
221,336,589,253,115,83,1686,170,160,240,400,702,11,"09/01/12 00:00:00"
156,249,498,249,93,69,1775,110,160,170,330,702,12,"09/01/12 00:00:00"
-430,-302,19,302,147,114,6413,-280,190,-190,0,775,13,"09/01/12 00:00:00"
7,39,72,33,32,10,1003,30,40,50,90,702,3,"09/01/12 00:00:00"
32,43,43,0,11,0,473,30,0,40,40,702,4,"09/01/12 00:00:00"
12,29,48,19,17,5,848,20,10,30,40,775,5,"09/01/12 00:00:00"
17,35,58,23,18,6,803,20,20,30,50,702,6,"09/01/12 00:00:00"
-3,74,126,52,77,47,509,30,60,90,150,541,1,"09/01/12 00:00:00"
17,36,61,25,19,7,823,30,20,30,50,541,8,"09/01/12 00:00:00"
47,79,140,61,32,20,579,50,50,70,120,971,9,"09/01/12 00:00:00"
13,30,50,20,17,5,482,20,10,20,30,541,11,"09/01/12 00:00:00"
87,150,249,99,63,32,798,60,60,100,160,541,12,"09/01/12 00:00:00"
81,134,230,96,53,29,666,60,60,90,150,541,13,"09/01/12 00:00:00"
18,80,137,57,62,18,469,50,70,100,170,541,2,"09/01/12 00:00:00"
28,64,107,43,36,13,424,50,50,80,130,971,3,"09/01/12 00:00:00"
6,57,102,45,51,17,409,10,40,50,90,503,4,"09/01/12 00:00:00"
28,72,125,53,44,17,410,40,50,70,120,541,5,"09/01/12 00:00:00"
87,155,310,155,68,43,1280,90,140,150,290,541,6,"09/01/12 00:00:00"
91,155,258,103,64,33,1130,100,80,140,220,253,8,"09/01/12 00:00:00"
47,71,119,48,24,13,834,50,40,60,100,360,9,"09/01/12 00:00:00"
54,94,151,57,40,17,349,40,30,70,100,425,11,"09/01/12 00:00:00"
31,67,113,46,36,14,454,30,30,40,70,360,12,"09/01/12 00:00:00"
2,87,149,62,85,56,612,10,40,60,100,425,13,"09/01/12 00:00:00"
56,99,167,68,43,21,445,80,80,120,200,360,2,"09/01/12 00:00:00"
16,130,223,93,114,84,692,60,110,160,270,360,3,"09/01/12 00:00:00"
21,43,76,33,22,10,577,30,30,40,70,206,4,"09/01/12 00:00:00"
23,82,149,67,59,25,391,30,60,80,140,253,5,"09/01/12 00:00:00"
53,99,182,83,46,25,1063,70,70,100,170,206,6,"09/01/12 00:00:00"
74,115,205,90,41,29,572,80,50,90,140,720,13,"10/01/12 00:00:00"
92,161,322,161,69,45,1267,110,120,140,260,719,8,"10/01/12 00:00:00"
-5,71,122,51,76,46,503,30,30,60,90,303,9,"10/01/12 00:00:00"
26,71,123,52,45,17,405,50,30,60,90,970,10,"10/01/12 00:00:00"
13,66,120,54,53,20,404,30,30,50,80,303,11,"10/01/12 00:00:00"
27,64,118,54,37,16,1037,40,30,50,80,303,12,"10/01/12 00:00:00"
56,110,182,72,54,23,650,130,100,160,260,303,6,"10/01/12 00:00:00"
79,111,187,76,32,21,580,170,100,180,280,303,5,"10/01/12 00:00:00"
116,157,265,108,41,30,971,150,100,160,260,719,3,"10/01/12 00:00:00"
133,179,302,123,46,34,915,160,120,180,300,970,1,"10/01/12 00:00:00"
27,51,90,39,24,12,541,50,30,50,80,719,2,"10/01/12 00:00:00"
133,179,302,123,46,34,915,140,90,150,240,708,8,"10/01/12 00:00:00"
27,51,90,39,24,12,541,40,20,40,60,630,9,"10/01/12 00:00:00"
116,157,265,108,41,30,971,120,80,130,210,815,10,"10/01/12 00:00:00"
78,111,187,76,33,21,580,80,50,80,130,217,11,"10/01/12 00:00:00"
55,110,182,72,55,23,650,50,50,80,130,847,12,"10/01/12 00:00:00"
149,239,478,239,90,66,1755,300,340,370,710,312,6,"10/01/12 00:00:00"
224,341,598,257,117,84,1662,420,370,520,890,815,5,"10/01/12 00:00:00"
115,176,298,122,61,39,789,160,110,190,300,815,3,"10/01/12 00:00:00"
120,213,367,154,93,50,1132,160,150,220,370,815,2,"10/01/12 00:00:00"
